ORIG,DEST,NUM
BZN,IDA,163
BZN,SEA,543
BZN,PDX,554
BZN,ORD,1186
BZN,SFO,807
BZN,MSN,1091
BZN,CYS,451
BZN,JAC,151
BZN,DEN,524
BZN,DFW,1163
BZN,BTM,66
BZN,BED,1975
BZN,BOS,1991
BZN,AZA,861
BZN,SMX,896
BZN,SMF,724
BZN,ATL,1640
BZN,LGA,1894
BZN,FLG,734
BZN,GFK,678
BZN,LNK,800
BZN,LAS,701
BZN,RFD,1123
BZN,EWR,1882
BZN,IAH,1385
BZN,CVG,1424
BZN,GTF,118
BZN,MKE,1164
BZN,SBA,907
BZN,PIH,211
BZN,RAP,415
BZN,MLI,1074
BZN,GEG,329
BZN,HLN,70
BZN,BOI,293
BZN,PHL,1853
BZN,MEM,1334
BZN,ENV,378
BZN,GJT,478
BZN,LIT,1252
BZN,FAR,689
BZN,FSD,725
BZN,BFI,543
BZN,FCA,228
BZN,TWF,282
BZN,RNO,616
BZN,PVU,385
BZN,HDN,416
BZN,OGD,319
BZN,CDC,566
BZN,DAL,1172
BZN,SHV,1303
BZN,BIS,503
BZN,GSP,1689
BZN,CHD,864
BZN,STL,1166
BZN,PIT,1595
BZN,DSM,922
BZN,SUX,770
BZN,ISP,1931
BZN,CLL,1317
BZN,OLF,309
BZN,EAT,445
BZN,SBN,1269
BZN,LSE,984
BZN,PSM,1983
BZN,SDY,356
BZN,FNL,482
BZN,YKM,453
BZN,DTW,1401
BZN,GRR,1281
BZN,DLH,909
SD2,MSP,329
PA4,TEB,170
PA4,NPT,322
PA4,HPN,192
HYA,SLN,1455
HYA,ACK,31
HYA,BWI,378
HYA,BOS,61
HYA,ITH,323
HYA,BLM,226
HYA,BGM,296
HYA,DXR,167
HYA,PVD,60
HYA,FRG,176
HYA,OXC,149
HYA,BDR,152
HYA,TEB,205
HYA,MVY,26
HYA,HPN,183
HYA,JFK,196
HYA,PWM,136
HYA,HFD,123
HYA,HYA,0
HYA,MTP,95
HYA,RUT,187
HYA,HTO,114
HYA,LEW,164
HYA,LGA,197
HYA,MVL,230
HYA,ALB,195
HYA,ART,333
HYA,NJ5,228
HYA,BED,76
HYA,ILG,312
HYA,INT,657
HYA,BBX,282
HYA,BGR,229
HYA,SWF,198
HYA,IGX,617
HYA,KS3,1325
HYA,SLK,273
HYA,SAV,892
HYA,OMA,1325
HYA,VGT,2421
SAN,JFK,2446
SAN,CVG,1865
SAN,VCV,129
SAN,SLC,626
SAN,SAN,0
SAN,DTW,1956
SAN,ATL,1892
SAN,MSP,1532
SAN,SEA,1050
SAN,PDX,933
SAN,LAS,258
SAN,SMO,115
SAN,MHR,463
SAN,BUR,122
SAN,SJC,417
SAN,BFI,1056
SAN,MSO,992
SAN,OAK,446
SAN,PSP,85
SAN,CLD,28
SAN,VIS,277
SAN,VWD,283
SAN,SDM,17
SAN,LAX,109
SAN,LUK,1879
SAN,SBA,192
SAN,SFO,447
SAN,DAL,1182
SAN,LGB,93
SAN,IFP,225
SAN,FAT,314
SAN,DEN,853
SAN,MFR,734
SAN,BRO,1280
SAN,IAH,1303
SAN,MKE,1739
SAN,IAD,2253
SAN,DFW,1171
SAN,SHV,1360
SAN,EWR,2425
SAN,ORD,1723
SAN,ABQ,628
SAN,MCI,1334
SAN,PHX,304
SAN,SAT,1129
SAN,AUS,1164
SAN,HOU,1313
SAN,RNO,488
SAN,STL,1557
SAN,COS,816
SAN,MDT,2289
SAN,BLI,1142
SAN,BOI,749
SAN,BWI,2295
SAN,PIA,1614
SAN,SPI,1605
SAN,MEM,1567
SAN,TUL,1237
SAN,PNS,1770
SAN,AMA,904
SAN,ONT,94
SAN,ELP,636
SAN,SNA,76
SAN,AZA,324
SAN,CMH,1964
SAN,PHL,2370
SAN,CLE,2026
SAN,BDL,2502
SAN,SCE,2232
SAN,IND,1782
SAN,ALB,2445
SAN,PIT,2106
SAN,FAR,1452
SAN,RIC,2265
SAN,GJT,655
SAN,GRK,1142
SAN,LBB,892
SAN,TPA,2087
SAN,CLT,2077
SAN,SDF,1804
SAN,ABI,1021
SAN,DSM,1428
SAN,RSW,2164
SAN,RFD,1667
SAN,CID,1531
SAN,MDW,1728
SAN,BOS,2588
SAN,SMF,480
SAN,BMG,1761
SAN,BFM,1717
SAN,OMA,1313
SAN,PHF,2313
SAN,MCO,2149
SAN,BNA,1751
SAN,CHS,2150
SAN,CRP,1224
SAN,HNL,2614
SAN,KOA,2556
SAN,BHM,1759
SAN,AGS,2035
SAN,ECP,1853
SAN,GSP,2007
SAN,ABE,2359
SAN,MMH,350
SAN,MSY,1599
SAN,MIA,2267
SAN,CAE,2078
SAN,HSV,1751
SAN,ATW,1733
SAN,MZJ,342
SAN,IPL,94
SAN,TUS,368
SAN,MRY,375
SAN,LIH,2676
SAN,STS,508
SAN,OGG,2541
SAN,TYS,1902
SAN,TEB,2431
SAN,NZY,3
SAN,APA,834
SAN,PSC,939
SAN,MKC,1337
SAN,GEG,1027
SAN,SWO,1170
SAN,PUB,810
SAN,OGD,650
SAN,LEX,1865
SAN,MFE,1226
SAN,OKC,1137
SAN,SBN,1800
SAN,FLG,358
SAN,ACY,2406
SAN,RDU,2193
SAN,EUG,850
SAN,BUF,2196
SAN,MLI,1584
SAN,MSN,1672
SAN,GRR,1855
SAN,ORF,2330
SAN,LWS,941
SAN,CSG,1873
SAN,FWA,1850
SAN,SJU,3310
SAN,SAV,2093
SAN,PVD,2567
SAN,FLL,2268
SAN,JAX,2089
SAN,LNK,1260
SAN,DCA,2276
SAN,MSC,321
SAN,FHU,409
SAN,FNL,860
SAN,CMI,1680
SAN,MAF,878
SAN,SYR,2330
SAN,RST,1538
SAN,PIE,2079
SAN,PVU,599
SAN,SAF,666
SAN,OPF,2265
SAN,VNY,126
SAN,ACT,1171
SAN,LAR,868
SAN,TWF,688
SAN,BTR,1539
SAN,LIT,1441
SAN,CAK,2045
SAN,HRL,1257
SAN,LRD,1118
SAN,SWF,2428
SAN,GFK,1481
SAN,ANC,2452
SAN,ICT,1166
SAN,GRB,1756
SAN,HDN,769
SAN,BZN,956
SAN,SMX,240
SAN,RDM,823
SAN,SBP,263
SAN,PAE,1080
SAN,EFD,1320
SAN,LAN,1900
SAN,BIF,635
SAN,MLU,1463
SAN,SPS,1083
SAN,ROC,2251
SAN,LGA,2440
SAN,LCH,1424
SAN,PUW,967
SAN,CHA,1838
SAN,MBS,1935
SAN,TOL,1927
SAN,FTW,1153
SAN,AFW,1154
SAN,PGA,436
SAN,FRG,2465
SAN,UTM,1547
SAN,COU,1459
SAN,LGU,690
SAN,LRU,600
SAN,GGG,1309
SAN,FOE,1278
MYR,ATL,317
MYR,MYR,0
MYR,DTW,636
MYR,PHL,473
MYR,BNA,471
MYR,CLT,157
MYR,WWD,430
MYR,CSG,358
MYR,BKW,309
MYR,CTZ,95
MYR,CAE,127
MYR,ILM,72
MYR,DCA,372
MYR,CLE,557
MYR,LGA,563
MYR,SAV,170
MYR,EWR,550
MYR,AVL,239
MYR,RDU,152
MYR,IAD,372
MYR,HSV,454
MYR,ACY,466
MYR,CLL,1043
MYR,DFW,1048
MYR,ORD,753
MYR,BOS,738
MYR,ABE,518
MYR,CHO,309
MYR,MLI,830
MYR,PVD,690
MYR,RSW,520
MYR,CRW,356
MYR,FLL,529
MYR,GPT,636
MYR,CEW,487
MYR,OMA,1068
MYR,BWI,399
MYR,SYR,668
MYR,CVG,489
MYR,LCK,478
MYR,FWA,610
MYR,CAK,518
MYR,PIT,475
MYR,SFB,364
MYR,PBG,811
MYR,CKB,394
MYR,LEX,438
MYR,IAG,650
MYR,HTS,382
MYR,LBE,456
MYR,IND,583
MYR,YNG,532
MYR,CGF,562
MYR,SAT,1185
MYR,PWK,760
MYR,PWM,830
MYR,EYW,651
MYR,PNS,532
MYR,PNE,492
MYR,GSO,177
MYR,MIA,549
MYR,MEM,638
MYR,BTV,806
MYR,ORF,270
MYR,CHS,84
MYR,RIC,279
MYR,UTM,657
MYR,BHM,451
MYR,ISP,586
MYR,TPA,447
MYR,FAY,90
MYR,TLH,390
MYR,LYH,252
MYR,FAR,1308
MYR,AGS,177
MYR,EWN,144
MYR,CMH,488
MYR,ORH,706
MYR,GSP,206
MYR,DAB,335
MYR,MCO,388
MYR,ROA,258
MYR,FRG,573
MYR,MSO,2047
MYR,IAH,997
MYR,RWI,161
MYR,PSM,783
MYR,VPS,497
MYR,AND,224
MYR,YIP,641
MYR,SDF,491
MYR,SPI,732
MYR,BIL,1771
MYR,TOL,607
MYR,PBI,487
MYR,PGD,500
MYR,STT,1364
MYR,LCH,874
MYR,SJC,2416
MYR,HPN,585
MYR,MFD,531
MYR,MSY,713
MYR,ADW,372
MYR,CHA,371
MYR,MGM,444
MYR,ALB,685
MYR,LAL,433
MYR,INT,184
MYR,AUS,1125
MYR,JFK,558
MYR,BDL,664
MYR,MDT,465
MYR,HGR,421
MYR,TYS,323
MYR,GRR,728
MYR,FSM,887
MYR,MSP,1085
MYR,JQF,155
MYR,GDC,211
MYR,BUF,639
MYR,MCN,282
MYR,TRI,276
LPC,SMX,16
WVL,HPN,315
WVL,TEB,338
WVL,MVY,222
OLF,GTF,273
OLF,BIL,211
OLF,GFK,389
OLF,GDV,75
OLF,GGW,49
OLF,HLN,318
OLF,SDY,69
OLF,BZN,309
ADS,VNY,1250
ADS,DAL,8
ADS,ELP,563
ADS,DEN,645
ADS,DTW,975
ADS,TUS,825
ADS,YIP,968
ADS,GSP,849
ADS,GYY,790
ADS,LRD,405
ADS,ADS,0
ADS,COS,597
ADS,CHS,975
ADS,LGB,1231
ADS,SMX,1360
ADS,TOL,930
ADS,SKF,268
ADS,BFI,1667
ADS,CLT,923
ADS,FLO,990
ADS,OAK,1466
ADS,FWA,847
ADS,HSV,590
ADS,YNG,1057
ADS,CLL,166
ADS,FOE,418
ADS,FYV,259
ADS,LBB,292
ADS,MGM,610
ADS,MSY,439
ADS,GNV,890
ADS,SLC,995
ADS,OKC,173
ADS,BNA,618
ADS,XNA,270
ADS,AUS,197
ADS,SHV,179
ADS,DSM,616
ADS,PUB,566
ADS,PTK,991
ADS,LIT,292
ADS,PAE,1678
ADS,EVV,630
ADS,CHA,682
ADS,BOI,1278
ADS,BRO,488
ADS,MKG,909
ADS,PHX,879
ADS,QQY,220
ADS,MKE,843
ADS,RDU,1049
ADS,FTW,32
ADS,JFK,1378
ADS,ACT,96
ADS,IAH,224
ADS,SFO,1474
ADS,SGF,354
ADS,COU,479
ADS,SYR,1324
ADS,SDF,720
ADS,BUR,1242
ADS,DRT,346
ADS,BPT,266
ADS,TCL,535
ADS,GJT,779
ADS,ORD,791
ADS,MLU,281
ADS,MCI,452
ADS,TYS,759
ADS,BTR,374
ADS,TUL,229
ADS,BHM,585
ADS,CDC,973
ADS,II3,762
ADS,DVT,883
ADS,SBA,1326
ADS,BJC,664
ADS,CLU,749
ADS,MEM,419
ADS,AGS,862
ADS,LAS,1065
ADS,HVC,596
ADS,ONT,1199
ADS,RFD,764
ADS,STT,2216
ADS,TYR,94
ADS,FNL,687
ADS,SPS,119
ADS,CWF,289
ADS,SJC,1448
ADS,GTR,479
ADS,LEX,772
ADS,FLL,1110
ADS,TEB,1368
ADS,DBQ,732
ADS,CAK,1011
ADS,MDT,1219
ADS,EWR,1360
ADS,MOT,1080
ADS,GEG,1480
ADS,DFW,13
ADS,MSP,845
ADS,CPR,863
ADS,SWO,221
ADS,SAT,256
ADS,UOX,432
ADS,ISP,1416
ADS,JAN,397
ADS,TX3,469
ADS,ABQ,578
ADS,LAX,1246
ADS,LAW,143
ADS,PKB,965
ADS,TLH,756
ADS,IAD,1159
II3,YIP,267
II3,MIE,209
II3,PTK,275
II3,ELP,1199
II3,ADS,762
II3,MEM,480
II3,DRT,1103
II3,LEX,346
NHZ,BUR,2649
NHZ,FOK,252
NHZ,HPN,274
NHZ,TEB,298
NHZ,ACK,182
NHZ,RUT,153
NHZ,HTO,234
SHR,DEN,359
SHR,ALS,509
SHR,RIW,139
SHR,BFF,263
SHR,CYS,273
SHR,WRL,74
SHR,BOS,1799
SHR,DIK,246
SHR,GCC,77
SHR,GDV,194
SHR,BIL,104
SHR,SDY,243
SHR,RKD,1858
SHR,MLS,126
SHR,ISN,284
SHR,LAR,248
SHR,PIR,331
SHR,LWT,198
HVR,BIL,197
HVR,LWT,104
HVR,RIW,384
HVR,DEN,650
HVR,SDY,264
HVR,OLF,196
HVR,SHR,292
HVR,GGW,147
PA7,ACK,316
RUI,ROW,59
TPH,BUR,275
NME,BET,100
NME,CYF,27
NME,ATT,87
NME,KWK,67
NME,TNK,21
NME,EMK,161
NME,NUP,83
NME,VAK,80
NME,WNA,94
NME,AUK,153
NME,KPN,44
NME,KUK,79
NME,KKH,72
NME,PKA,101
NME,WWT,33
NME,NME,0
NME,KWN,110
NME,OOK,14
NME,WSN,297
NME,WTL,70
NME,KSM,120
NME,GNU,144
NME,MYU,54
NME,KWT,113
NME,AKI,122
NME,KKI,113
NME,HPB,88
NME,NNK,295
NME,EEK,93
NME,ANC,499
NME,MYK,741
NME,KMO,224
NME,KOT,180
NME,PTU,144
SWO,CKB,947
SWO,STL,410
SWO,CID,489
SWO,AUS,413
SWO,OMA,360
SWO,TLH,836
SWO,MHK,207
SWO,LBB,319
SWO,SAT,464
SWO,MBS,857
SWO,XNA,155
SWO,SBN,694
SWO,RDU,1024
SWO,BWI,1136
SWO,OKC,60
SWO,ACT,314
SWO,DFW,225
SWO,FTW,231
SWO,FOE,208
SWO,DSM,414
SWO,LAF,624
SWO,HOU,461
SWO,PIT,961
SWO,BPT,463
SWO,CMH,817
SWO,DTW,846
SWO,SHD,1012
SWO,TUS,841
SWO,LFT,506
SWO,SAV,950
SWO,ORD,636
SWO,CLL,386
SWO,IAH,437
SWO,BHM,613
SWO,EWR,1278
SWO,PHX,868
SWO,TCL,576
SWO,PUW,1265
SWO,MSP,635
SWO,SJC,1377
SWO,COU,324
SWO,LNK,324
SWO,IND,639
SWO,GEG,1311
SWO,JQF,921
SWO,PHL,1215
SWO,MCI,252
SWO,ICT,105
SWO,MSN,634
SWO,DHN,748
SWO,MKE,678
SWO,MKC,246
SWO,SEA,1508
OWB,SFB,706
OWB,STL,188
OWB,TEB,734
OWB,LAN,373
OWB,MLI,312
OWB,UTM,276
OWB,ICT,562
OWB,LAS,1548
OWB,CMX,654
OWB,BNA,115
VWS,PIA,451
CRW,ORF,313
CRW,HPN,459
CRW,SHV,801
CRW,BKW,48
CRW,CMH,132
CRW,IAH,975
CRW,ACY,385
CRW,CHO,172
CRW,BWI,272
CRW,CLE,210
CRW,BNA,320
CRW,LCH,874
CRW,TYS,221
CRW,PNS,631
CRW,GSP,242
CRW,MLI,519
CRW,RIC,241
CRW,LIT,642
CRW,AVL,209
CRW,TRI,139
CRW,DTW,281
CRW,TEB,436
CRW,CHA,305
CRW,AGS,346
CRW,ATL,363
CRW,CLT,221
CRW,MCI,710
CRW,CVG,173
CRW,IAD,227
CRW,MYR,356
CRW,DFW,946
CRW,HTS,53
CRW,PHL,357
CRW,ORD,416
CRW,DCA,249
CRW,BUR,2059
CRW,IND,269
CRW,ROA,114
CRW,MSN,522
CRW,FSD,868
CRW,SBN,340
CRW,SAV,431
CRW,CAK,175
CRW,EWR,427
CRW,TXK,773
CRW,MEM,519
CRW,BRO,1261
CRW,CAE,307
CRW,MKC,703
CRW,PIA,460
CRW,LRD,1275
CRW,EVV,324
CRW,PIT,163
CRW,GFK,1024
CRW,MLU,714
CRW,SYR,435
CRW,LAN,342
CRW,GRB,541
CRW,ICT,865
CRW,LGA,444
CRW,MCO,685
CRW,BTR,767
CRW,MCN,408
CRW,MSP,750
CRW,MKE,457
CRW,UTM,549
CRW,SDF,226
CRW,JQF,212
CRW,APF,842
CRW,TOL,251
CRW,STL,476
CRW,ALB,509
CRW,XNA,714
CRW,MDT,288
CRW,CLL,997
CRW,ABE,364
CRW,LBE,176
CRW,FLL,852
CRW,SHD,147
CRW,MGW,126
CRW,JFK,446
CRW,GSO,181
CRW,FWA,263
CRW,OMA,786
CRW,DAY,176
CRW,CSG,446
CRW,CKB,97
CRW,MIA,870
CRW,PIE,724
CRW,BHM,440
CRW,GPT,695
CRW,BOS,622
CRW,PQI,896
CRW,YIP,286
CRW,BDL,532
CRW,LAW,971
CRW,FAY,278
CRW,LEX,166
CRW,PKB,68
QAK,SBN,179
LOZ,BNA,159
LOZ,YIP,357
TOR,BFF,32
SCJ,KTB,18
SCJ,WFB,28
SCJ,HYL,12
SCJ,KWF,37
SCJ,CGA,31
OPH,TCT,19
OPH,MCG,32
OPH,GEK,12
OPH,SHX,101
OPH,TLF,103
OPH,FLT,67
OPH,ANV,121
UXI,WFB,91
UXI,PPV,12
UXI,NKI,23
UXI,EDA,17
CIL,OME,58
CIL,GLV,32
CIL,WMO,18
CIL,ELI,48
CIL,CIL,0
LGC,YNG,618
LGC,LRD,938
LGC,PTK,672
LGC,BRO,890
LGC,AMA,964
LGC,ELP,1246
LGC,MFE,921
LGC,CAE,237
LGC,CHS,292
LGC,DPA,638
LGC,TCL,148
LGC,YIP,642
LGC,SDF,358
LGC,MI2,674
LGC,AVL,221
LGC,HKS,304
LGC,AGS,182
LGC,ATL,57
LGC,ELM,774
LGC,GDC,196
LGC,CLU,434
SIG,CPX,53
SIG,VQS,46
SIG,STT,75
SIG,BQN,67
SIG,JRV,34
SIG,STX,100
SIG,MIA,1039
SIG,MAZ,70
SIG,SJU,7
SIG,SIG,0
OQS,PML,20
OQS,AKN,215
OQS,CDB,121
OQS,VZN,12
OQS,PTH,79
OQS,KCG,72
OQS,KCQ,56
OQS,NLG,39
OQS,OQI,163
OQS,KCL,65
OQS,EGX,172
OQS,PIP,137
LKE,FBS,70
LKE,LKE,0
LKE,RSJ,73
LKE,KEH,9
LKE,PUL,16
LKE,LPS,65
LKE,BYW,69
LKE,DTR,65
LKE,WSX,76
LKE,DHB,75
LKE,WA1,78
LKE,WA3,73
LKE,RCE,77
LKE,RNT,11
LKE,WA7,108
LKE,SHN,47
LKE,WA6,91
LKE,FRD,69
LKE,BLI,81
LKE,ODW,46
LKE,TWD,37
LKE,PWT,22
LKE,ESD,79
LKE,OTS,62
LKE,VWE,113
LKE,MVW,58
LKE,SQV,51
LKE,CLM,64
LKE,NUW,52
LKE,BFI,7
LKE,TIW,27
LKE,XXV,64
KVL,OTZ,79
KVL,WTK,43
KVL,DRG,125
KVL,IAN,122
KVL,ORV,114
KVL,LUR,88
KVL,RDB,48
KVL,SHG,206
KVL,BKC,153
KVL,PHO,72
KVL,ABL,184
KVL,OME,225
KVL,CDL,146
KVL,PIZ,144
KVL,WLK,146
KVL,OBU,213
KVL,KVL,0
KVL,BRW,310
KVL,UXA,46
KVL,ANC,627
KVL,BTT,352
KVL,FAI,506
KVL,SHH,110
KVL,A98,105
CT5,HPN,107
HKS,TN1,347
HKS,YIP,776
HKS,CHA,344
HKS,HSV,255
HKS,FWA,658
HKS,ELP,948
HKS,MFE,643
HKS,TOL,730
HKS,LRD,645
HKS,JZT,402
HKS,AGS,485
HKS,MEM,187
HKS,TUS,1212
HKS,MQY,330
HKS,PTK,804
HKS,ASN,257
HKS,ADS,388
HKS,LEX,505
HKS,ATL,348
HKS,CHS,595
HKS,CLU,536
HKS,IND,555
HKS,MIA,750
HKS,CSG,309
HKS,BRO,621
HKS,GSP,494
HKS,GRR,771
HKS,HLM,755
HKS,ILM,725
UXR,MVM,21
UXR,GCN,131
UXR,PGA,69
UXR,UXR,0
UXR,SCF,253
UXR,BLD,270
UXR,1G4,213
UXR,CNY,122
BED,ACK,105
BED,TEB,182
BED,IND,805
BED,BWI,362
BED,BHB,201
BED,MVY,82
BED,SJC,2673
BED,HPN,158
BED,ISS,130
BED,ITH,264
BED,RUT,112
BED,ME3,176
BED,MMU,199
BED,TTN,238
BED,FOK,132
BED,GTY,361
BED,HTO,116
BED,ACY,270
BED,PBG,186
BED,RKD,156
BED,BZN,1975
BED,SBN,773
BED,ATL,939
BED,HOU,1599
BED,BUF,380
BED,GSO,638
BED,MIA,1258
BED,MSP,1108
BED,IAD,405
BED,MSY,1359
BED,DAL,1543
BED,EWR,193
BED,MDW,846
BED,RDU,607
BED,STL,1033
BED,BKL,539
BED,FRG,163
BED,PTK,619
BED,TPA,1182
BED,DTW,618
BED,ORD,852
BED,BNA,932
BED,JFK,181
BED,SAV,897
BED,CLT,722
BED,SDF,817
BED,SYR,249
BED,CPS,1027
BED,MKE,845
BED,OMA,1267
BED,OKC,1492
BED,PHL,273
BED,PIT,484
BED,SLC,2090
BED,DEN,1739
BED,FLL,1237
BED,NGU,465
BED,HGR,386
BED,STT,1703
BED,BDL,80
BED,ISP,149
BED,ROA,582
BED,RFD,911
BED,JAX,1007
BED,OPF,1251
BED,LAX,2596
BED,HFD,86
BED,BGR,203
BED,VT1,86
BED,BID,91
BED,PQI,332
BED,LAL,1166
BED,SHD,495
BED,ALB,130
BED,YIP,626
BED,TOL,646
BED,SAT,1753
BED,MCO,1119
BED,CMH,628
BED,BOS,16
BED,CVG,740
BED,GSP,788
BED,AEX,1400
BED,HYA,76
BED,BDR,131
BED,BLM,216
BED,ELM,288
BED,ALO,1075
BED,BUR,2586
BED,ILG,296
BED,SC4,798
BED,HHH,875
BED,SEG,310
BED,CHO,482
BED,CSG,1014
BED,LAF,824
BED,MSN,917
BED,DLH,1070
BED,CHS,815
BED,CEF,67
BED,INT,648
BED,MQY,929
BED,MSV,188
BED,FID,92
BED,BED,0
BED,BVY,21
BED,UBF,86
BED,PBI,1197
BED,APF,1272
BED,AND,827
BED,SCE,357
BED,MHT,33
BED,PSM,48
BED,CAE,794
BED,CKB,516
BED,ORF,465
BED,MCI,1242
BED,MFD,592
BED,CLE,549
BED,MEM,1129
BED,LNK,1318
BED,LAN,677
BED,ONT,2552
BED,OTH,2640
BED,VNY,2592
BED,EWB,57
BED,SGT,1221
BED,PNE,254
BED,PIE,1191
BED,ERI,456
BED,TLH,1103
BED,PHX,2286
BED,GRR,725
BED,LAS,2366
BED,RIC,469
BED,BMI,923
BED,BTV,167
BED,BKW,613
BED,EVV,910
BED,DAY,696
BED,SUS,1050
BED,GDC,801
BED,LGA,178
BED,CAK,536
BED,BQK,955
BED,SGH,679
BED,DCA,392
BED,GRK,1659
BED,IAG,392
HSL,FAI,254
HSL,KYU,70
HSL,SHG,86
HSL,TAL,128
HSL,NUL,84
HSL,GAL,69
HSL,MCG,191
HSL,RBY,72
HSL,UNK,182
HSL,KAL,118
HSL,FBK,260
HSL,AET,120
HSL,BTT,159
HSL,IRC,349
HSL,HUS,64
HSL,UTO,78
HSL,HCR,264
HSL,BRW,387
HSL,ANI,301
HSL,HSL,0
HSL,NIB,195
HSL,LMA,173
HSL,ENN,227
HSL,OTZ,193
HSL,BET,381
HSL,PAQ,361
HSL,SMK,230
HSL,OME,278
HSL,BKC,138
HSL,MLY,172
HSL,HGZ,39
HSL,ORV,152
HSL,SCC,373
HSL,RMP,178
HSL,ABL,105
HSL,ANC,370
HSL,IAN,144
HSL,WLK,120
HSL,MNT,206
HSL,JZM,41
HSL,OBU,85
HSL,FYU,319
HSL,05A,259
HSL,SHX,229
HSL,SVS,208
HSL,DCK,87
HSL,ARC,339
HSL,MHM,174
HSL,AKP,211
HSL,WBQ,257
GYY,MCI,417
GYY,SDF,254
GYY,YIP,205
GYY,GSH,84
GYY,GYY,0
GYY,IAG,445
GYY,IND,144
GYY,JWY,820
GYY,CLU,181
GYY,PTK,217
GYY,MI2,103
GYY,DAY,205
GYY,BWG,325
GYY,HKY,520
GYY,DRT,1134
GYY,GSO,554
GYY,MGM,645
GYY,CAE,631
GYY,FTW,817
GYY,FWA,124
GYY,MKG,123
GYY,LRD,1186
GYY,MFE,1230
GYY,GPT,778
GYY,AEX,765
GYY,MSP,370
GYY,OMA,441
GYY,MQY,390
GYY,BWI,591
GYY,GSP,543
GYY,BRO,1224
GYY,LEX,288
GYY,SHV,724
GYY,DAL,797
GYY,ICT,600
GYY,TYS,441
GYY,ADS,790
GYY,SAT,1038
GYY,DTW,213
GYY,TDF,584
GYY,MVN,240
GYY,ATL,574
GYY,AOH,187
GYY,HSV,483
GYY,PSM,854
GYY,TOL,187
GYY,UTM,504
GYY,STL,252
GYY,EWR,693
GYY,BUF,454
GYY,YNG,350
GYY,LGB,1757
GYY,SLN,575
GYY,ELP,1247
GYY,JAN,658
GYY,HRL,1211
GYY,GFK,648
GYY,LFT,827
GYY,SFB,951
GYY,TEB,697
GYY,GRR,130
GYY,TRI,445
GYY,FSM,574
GYY,IFP,1532
GYY,MDW,21
GYY,CMH,262
GYY,OSC,282
GYY,IAD,557
GYY,DCU,481
GYY,ACY,691
GYY,SBN,57
GYY,MEM,474
GYY,ALO,264
GYY,BUR,1756
GYY,MKE,95
GYY,LUK,235
GYY,JAX,831
GYY,GDC,547
SAA,BUR,804
PNN,OXC,380
ORF,RIC,75
ORF,ORF,0
ORF,JFK,290
ORF,ATL,516
ORF,DTW,529
ORF,BUR,2363
ORF,ZXU,414
ORF,MQI,462
ORF,SDF,531
ORF,LEX,469
ORF,HPN,318
ORF,ISO,133
ORF,EWR,284
ORF,RDU,160
ORF,RWI,118
ORF,BNA,585
ORF,TYS,441
ORF,GSO,215
ORF,PWM,560
ORF,CID,897
ORF,CVG,485
ORF,BHM,639
ORF,DAY,482
ORF,MHT,487
ORF,CLE,435
ORF,DSM,988
ORF,CMH,421
ORF,ORD,717
ORF,ABE,262
ORF,IAD,157
ORF,SBY,107
ORF,PGV,109
ORF,CHS,351
ORF,BWI,159
ORF,MDT,230
ORF,MYR,270
ORF,CAE,344
ORF,MCO,655
ORF,LGA,296
ORF,ACY,198
ORF,MSP,1045
ORF,DCA,143
ORF,PHL,212
ORF,JAX,542
ORF,GRB,815
ORF,STL,785
ORF,IAH,1201
ORF,AUS,1319
ORF,GSP,365
ORF,CLT,290
ORF,MCI,1021
ORF,PIT,330
ORF,PBI,740
ORF,ILM,205
ORF,AVP,308
ORF,PHF,23
ORF,BDL,396
ORF,MDW,704
ORF,PVD,420
ORF,FLL,781
ORF,MIA,802
ORF,AGS,407
ORF,SAV,435
ORF,SAT,1382
ORF,ABI,1369
ORF,BOS,468
ORF,GRK,1302
ORF,YIP,537
ORF,CRW,313
ORF,DFW,1212
ORF,NGU,6
ORF,JQF,273
ORF,BWG,565
ORF,CHA,520
ORF,HTS,363
ORF,FWA,560
ORF,TPA,717
ORF,MEO,73
ORF,LCK,417
ORF,ROA,211
ORF,MEM,782
ORF,IND,582
ORF,LCH,1086
ORF,MSY,940
ORF,BTR,965
ORF,BUF,438
ORF,RSW,785
ORF,OMA,1099
ORF,AVL,368
ORF,MKE,747
ORF,GRR,644
ORF,ROC,436
ORF,MSN,818
ORF,CHO,151
ORF,BGR,668
ORF,UTM,808
ORF,TLH,649
ORF,SFB,631
ORF,ELP,1753
ORF,PTK,553
ORF,HOU,1209
ORF,LIT,911
ORF,MQY,578
ORF,PKB,332
ORF,MLU,949
ORF,HSV,614
ORF,SLC,1935
ORF,SCE,287
ORF,SHV,1048
ORF,SYR,429
ORF,SBN,635
ORF,CAK,396
ORF,BTV,547
ORF,FRG,304
ORF,DAL,1203
ORF,SWF,337
ORF,LYH,168
ORF,FOE,1071
ORF,ISP,317
ORF,SPS,1270
ORF,DAB,602
ORF,CMI,689
ORF,ALB,424
ORF,LNK,1139
ORF,LWS,2185
ORF,ECG,44
ORF,TUL,1094
ORF,ERI,416
ORF,INT,230
ORF,RFD,779
ORF,DLH,1070
ORF,VPS,740
ORF,ADW,137
ORF,OKC,1199
ORF,SJU,1414
ORF,SFO,2519
ORF,CKB,275
ORF,LAN,602
ORF,SMF,2462
ORF,LAS,2154
ORF,STT,1449
